State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment
Virginia,Covington city,5675,2876,2799,2.0,81.5,13.0,0.0,1.5,0.2,35546,22098,19.9,5.6
Virginia,Danville city,41911,19129,22782,3.9,43.7,48.7,0.1,1.0,0.1,34951,21882,21.5,10.1
Virginia,Emporia city,5495,2488,3007,5.7,29.5,64.3,0.1,0.2,0.0,27426,18548,30.9,20.4
Virginia,Fairfax city,23580,11621,11959,16.9,57.9,4.9,0.1,16.0,0.1,106870,46489,7.8,4.1
Virginia,Falls Church city,13843,6801,7042,10.6,72.0,4.5,0.0,9.3,0.0,114795,65510,2.9,4.2
Virginia,Franklin city,8334,3663,4671,0.7,37.3,58.9,0.0,0.3,0.0,38760,24820,16.6,14.8
Virginia,Fredericksburg city,28135,12890,15245,10.7,60.0,21.3,0.0,2.4,0.1,57258,32359,16.3,5.6
Virginia,Galax city,6788,3304,3484,14.7,76.4,7.2,0.1,0.1,0.0,31311,22572,21.2,5.5
Virginia,Hampton city,136255,65820,70435,5.4,39.2,49.2,0.4,2.4,0.1,52021,27053,14.9,7.8
Virginia,Harrisonburg city,53064,25414,27650,18.7,67.3,6.4,0.1,4.0,0.0,43009,20134,29.0,5.3
Virginia,Hopewell city,22353,10342,12011,7.3,48.8,40.0,0.1,1.3,0.0,40712,22668,21.2,10.0
Virginia,Lexington city,7113,3982,3131,4.8,79.8,8.7,0.0,4.4,0.0,37309,16668,21.4,4.1
Virginia,Lynchburg city,79237,37166,42071,3.7,62.7,28.3,0.2,2.7,0.0,41971,22439,22.3,7.4
Virginia,Manassas city,41379,20675,20704,35.0,42.6,12.8,0.4,5.2,0.1,77551,30572,8.8,7.4
Virginia,Manassas Park city,16117,8482,7635,37.8,36.0,12.8,0.1,10.5,0.0,79131,29641,10.3,6.0
Virginia,Martinsville city,13256,6010,7246,5.1,45.6,46.8,0.3,0.2,0.0,33545,22544,24.0,8.3
Virginia,Newport News city,180775,87598,93177,8.6,44.0,39.8,0.2,3.1,0.2,51082,26028,16.4,7.5
Virginia,Norfolk city,245752,128254,117498,7.6,43.6,41.2,0.3,3.5,0.0,47137,26670,21.0,8.5
Virginia,Norton city,4043,1694,2349,0.9,90.0,3.8,0.1,3.7,0.0,26971,19297,25.7,13.5
Virginia,Petersburg city,32037,14703,17334,4.7,15.0,75.6,0.3,1.1,0.0,33939,21992,27.6,12.2
Virginia,Poquoson city,12022,5864,6158,2.4,92.3,1.0,0.1,1.3,0.0,88328,39305,4.9,4.7
Virginia,Portsmouth city,95536,46070,49466,4.1,38.3,52.1,0.4,1.2,0.1,48727,24291,17.7,9.7
Virginia,Radford city,17380,8526,8854,2.9,83.3,9.3,0.0,1.6,0.0,36082,19539,37.5,7.5
Virginia,Richmond city,220892,104853,116039,6.5,40.0,47.9,0.2,2.1,0.0,42356,30113,25.2,8.8
Virginia,Roanoke city,99572,47736,51836,6.0,59.5,28.0,0.2,3.0,0.2,41483,24697,21.6,6.6
Virginia,Salem city,25521,11947,13574,3.2,85.8,7.2,0.0,1.9,0.0,53990,30141,8.9,4.7
Virginia,Staunton city,24273,11130,13143,2.9,81.4,11.1,0.2,0.8,0.0,46435,27571,13.3,3.9
Virginia,Suffolk city,88057,42594,45463,4.0,49.7,41.2,0.1,1.6,0.0,68089,31239,11.2,6.7
Virginia,Virginia Beach city,450057,221350,228707,7.8,62.5,18.4,0.2,6.5,0.1,70500,34607,8.0,5.3
Virginia,Waynesboro city,21620,10438,11182,7.2,77.0,12.2,0.8,1.0,0.2,42112,23640,17.4,4.4
Virginia,Williamsburg city,14817,6829,7988,7.7,67.9,14.5,0.2,5.8,0.0,54606,26921,21.5,7.3
Virginia,Winchester city,27516,13444,14072,16.9,67.0,9.7,0.2,2.0,0.0,49330,28429,12.5,4.3
Washington,Adams County,19261,9750,9511,62.3,35.2,0.3,0.4,1.0,0.0,48131,18415,23.1,5.9
Washington,Asotin County,22259,10594,11665,3.6,91.2,0.4,0.9,0.9,0.1,47483,26878,13.5,6.7
Washington,Benton County,190529,95438,95091,20.8,71.6,1.4,0.6,2.5,0.1,63001,30511,13.4,6.0
Washington,Chelan County,75138,37352,37786,27.5,68.3,0.4,0.9,0.9,0.1,54975,27605,12.8,5.8
Washington,Clallam County,73439,36389,37050,6.0,83.3,1.1,4.4,1.5,0.1,48002,28857,17.1,8.8
Washington,Clark County,457474,226178,231296,9.0,79.4,1.8,0.5,4.4,0.7,67832,32162,10.3,6.2
Washington,Columbia County,3999,1956,2043,7.4,86.5,0.5,0.5,2.5,0.8,46250,28950,14.5,7.9
Washington,Cowlitz County,103590,51079,52511,8.6,84.3,0.7,1.0,1.3,0.2,49804,25878,16.9,8.4
Washington,Douglas County,40585,20382,20203,30.9,64.9,0.2,0.8,0.7,0.1,55805,25060,13.7,3.9
Washington,Ferry County,7568,3911,3657,4.3,73.6,0.1,13.6,1.0,0.7,41081,21951,21.2,9.5
Washington,Franklin County,89124,46383,42741,52.5,41.1,2.0,0.4,2.1,0.1,60275,22125,15.9,5.8
Washington,Garfield County,2226,1118,1108,2.4,91.8,0.0,0.2,1.8,0.0,51399,24781,11.7,7.2
Washington,Grant County,93420,47166,46254,40.7,54.9,0.7,1.0,1.0,0.1,52382,22508,15.9,6.9
Washington,Grays Harbor County,71454,36786,34668,9.8,79.9,1.0,4.1,1.6,0.3,45483,24081,16.0,10.1
Washington,Island County,80323,40020,40303,7.1,80.1,3.1,1.1,4.5,0.3,61516,33837,9.5,6.7
Washington,Jefferson County,30524,14981,15543,3.5,88.7,0.5,1.9,1.8,0.2,51842,32317,12.8,7.5
Washington,King County,2118119,1058695,1059424,9.5,61.4,6.0,0.5,16.5,0.8,83571,46316,10.2,5.0
Washington,Kitsap County,258903,132104,126799,7.3,77.4,2.5,0.9,4.7,0.7,68336,34412,9.9,5.7
Washington,Kittitas County,43726,22039,21687,8.6,84.4,1.0,0.6,1.9,0.2,53163,26698,19.6,5.3
Washington,Klickitat County,21172,10572,10600,12.1,82.2,0.3,3.2,0.6,0.0,51258,25069,14.9,5.0
Washington,Lewis County,76012,37884,38128,9.8,84.2,0.5,0.6,1.2,0.1,46387,23853,16.0,8.8
Washington,Lincoln County,10344,5264,5080,3.1,91.9,0.6,1.3,0.6,0.3,49460,26918,13.7,4.2
Washington,Mason County,61569,31695,29874,9.2,81.4,1.0,2.5,1.5,0.3,53087,26312,16.2,8.3
Washington,Okanogan County,41377,20868,20509,19.4,65.8,0.4,9.3,0.9,0.2,42598,22755,21.8,6.7
Washington,Pacific County,20940,10462,10478,9.2,82.4,0.3,1.4,1.7,0.3,39895,23050,18.6,6.4
Washington,Pend Oreille County,13066,6636,6430,3.6,88.9,0.2,3.7,0.7,0.2,49184,26128,16.6,8.0
Washington,Pierce County,845193,420170,425023,10.4,68.0,6.5,1.0,6.0,1.4,63881,31157,12.2,6.9
Washington,San Juan County,16221,7817,8404,6.0,89.0,0.6,0.8,1.3,0.2,60271,40784,10.7,4.0
Washington,Skagit County,121725,60223,61502,18.0,75.1,0.7,1.5,1.7,0.2,59263,30069,14.3,6.4
Washington,Skamania County,11498,5834,5664,6.0,88.2,0.9,2.4,1.1,0.0,53606,28644,13.3,6.2
Washington,Snohomish County,771904,387078,384826,9.8,71.2,2.6,0.8,9.9,0.5,78020,35737,8.8,5.4
Washington,Spokane County,490764,243266,247498,5.4,85.3,1.6,1.2,2.2,0.5,52159,28325,15.2,6.3
Washington,Stevens County,43858,21834,22024,3.5,86.9,0.5,4.3,0.7,0.0,47272,24707,15.6,6.7
Washington,Thurston County,269885,132099,137786,8.5,75.8,2.8,1.3,5.6,0.8,66113,32410,11.6,7.7
Washington,Wahkiakum County,4105,1985,2120,5.8,88.5,0.2,1.9,1.7,0.0,49508,26964,13.9,6.3
Washington,Walla Walla County,59862,30692,29170,21.1,72.3,1.4,0.5,1.5,0.1,52630,26651,14.4,6.0
Washington,Whatcom County,212738,105396,107342,9.0,79.8,0.9,2.8,4.0,0.3,56419,29186,15.3,6.8
Washington,Whitman County,47794,24423,23371,5.9,79.5,2.0,0.4,7.9,0.1,41574,22154,27.5,8.5
Washington,Yakima County,248279,124369,123910,48.4,44.3,0.7,3.6,0.9,0.1,47470,21510,19.0,7.5
West Virginia,Barbour County,16790,8165,8625,0.9,95.7,0.9,0.4,0.7,0.0,37516,20762,22.5,8.9
West Virginia,Berkeley County,111610,54961,56649,4.0,84.6,7.2,0.1,1.1,0.1,59480,27658,13.0,8.3
West Virginia,Boone County,23236,11530,11706,0.6,97.8,0.8,0.0,0.2,0.0,37955,20992,24.4,10.6
West Virginia,Braxton County,14345,7172,7173,1.0,97.1,0.3,0.1,0.0,0.2,41266,20633,22.1,15.3
West Virginia,Brooke County,23067,11287,11780,0.9,95.8,1.7,0.0,0.4,0.2,48835,25630,13.0,3.5
West Virginia,Cabell County,96100,47121,48979,1.4,90.1,4.9,0.1,1.3,0.0,37816,24646,23.2,5.5
West Virginia,Calhoun County,7450,3689,3761,1.3,97.3,0.0,0.1,0.0,0.0,36279,19696,17.1,14.5
West Virginia,Clay County,8901,4443,4458,0.3,97.7,0.0,0.5,0.0,0.1,34242,16229,25.2,10.8
West Virginia,Doddridge County,8570,4641,3929,0.4,95.7,1.4,0.1,0.3,0.0,44437,21164,14.9,6.5
West Virginia,Fayette County,44602,22404,22198,1.1,92.5,5.1,0.3,0.1,0.0,39297,20758,20.0,8.4
West Virginia,Gilmer County,8305,4912,3393,4.1,80.8,10.8,0.1,0.4,0.0,37175,18207,25.0,12.3
West Virginia,Grant County,11673,5844,5829,1.0,96.8,1.6,0.0,0.0,0.0,40093,21705,12.7,5.2
West Virginia,Greenbrier County,35523,17349,18174,1.7,92.7,2.6,0.0,0.2,0.0,40483,23777,17.8,6.8
West Virginia,Hampshire County,23412,12081,11331,1.3,95.9,1.1,0.5,0.2,0.0,36575,21771,16.9,5.7
West Virginia,Hancock County,29921,14495,15426,1.4,94.1,2.1,0.1,0.5,0.0,43634,25157,13.5,7.5
West Virginia,Hardy County,13812,6846,6966,4.2,90.8,3.3,0.1,1.3,0.0,42573,23446,14.8,5.1
West Virginia,Harrison County,68438,33365,35073,1.6,94.4,1.7,0.0,0.6,0.0,48315,27162,15.0,6.5
West Virginia,Jackson County,29123,14440,14683,0.4,97.1,0.1,0.8,0.3,0.0,41731,23246,14.7,4.6
West Virginia,Jefferson County,55673,27488,28185,5.3,83.8,6.5,0.2,1.5,0.0,72526,33241,9.9,7.3
West Virginia,Kanawha County,187827,90415,97412,1.1,87.8,6.9,0.1,1.0,0.0,46859,28201,16.5,6.5
West Virginia,Lewis County,16371,8198,8173,1.3,96.6,0.2,0.4,0.4,0.0,39793,21513,19.8,7.5
West Virginia,Lincoln County,21241,10644,10597,0.6,98.0,0.5,0.2,0.2,0.0,37075,19321,24.9,7.3
West Virginia,Logan County,34428,16994,17434,0.8,96.0,1.6,0.3,0.4,0.0,37859,21074,22.5,12.8
West Virginia,McDowell County,19707,10178,9529,1.6,88.7,8.2,0.1,0.0,0.0,25595,13985,34.9,11.2
West Virginia,Marion County,56575,27818,28757,1.2,92.9,3.6,0.1,0.7,0.0,48158,25205,16.1,5.5
West Virginia,Marshall County,32006,15780,16226,1.0,96.8,1.0,0.4,0.2,0.1,42473,24043,15.2,5.9
West Virginia,Mason County,27000,13010,13990,0.6,96.8,0.3,0.1,0.1,0.0,38977,21094,19.3,7.7
West Virginia,Mercer County,60963,29134,31829,1.1,90.4,6.1,0.3,0.6,0.0,37763,21698,21.4,6.2
West Virginia,Mineral County,27421,13673,13748,0.9,94.2,3.3,0.0,0.4,0.0,40749,21888,14.8,6.9
West Virginia,Mingo County,25150,12190,12960,0.0,96.1,1.9,0.1,0.1,0.0,31227,19272,28.9,15.6
West Virginia,Monongalia County,103715,53632,50083,2.1,88.3,3.7,0.1,3.3,0.0,49624,29285,21.3,6.1
West Virginia,Monroe County,13517,6678,6839,1.3,96.3,0.6,0.5,0.0,0.0,36684,22830,17.2,9.0
West Virginia,Morgan County,17510,8623,8887,1.4,95.7,0.7,0.2,0.4,0.0,46346,24026,11.1,11.1
West Virginia,Nicholas County,25496,12515,12981,0.6,97.3,0.5,0.4,0.3,0.0,39037,22101,18.6,7.3
West Virginia,Ohio County,42906,20667,22239,1.0,92.3,4.0,0.2,0.7,0.0,45777,29769,13.7,5.1
West Virginia,Pendleton County,7138,3583,3555,1.1,94.7,3.3,0.0,0.1,0.0,39554,23697,18.7,5.0
West Virginia,Pleasants County,7527,4058,3469,0.7,98.1,0.1,0.0,0.0,0.0,45152,24605,16.6,7.4
West Virginia,Pocahontas County,8574,4467,4107,1.6,95.6,0.9,0.0,0.0,0.0,37111,23219,17.6,6.3
West Virginia,Preston County,33760,17379,16381,2.1,91.9,4.4,0.5,0.1,0.1,46673,22540,15.2,8.4
West Virginia,Putnam County,56644,27904,28740,1.1,95.5,1.2,0.1,0.6,0.0,59113,30690,9.3,3.5
West Virginia,Raleigh County,77097,38718,38379,1.6,87.0,7.8,0.4,1.0,0.1,42386,23435,17.6,7.6
West Virginia,Randolph County,29152,14921,14231,0.9,96.1,1.9,0.3,0.5,0.0,40094,23642,18.3,7.3
West Virginia,Ritchie County,10005,5005,5000,0.3,98.6,0.0,0.0,0.0,0.0,41497,21533,18.5,8.5
West Virginia,Roane County,14348,7100,7248,1.0,97.0,0.0,0.2,0.1,0.0,37931,20723,19.3,9.2
West Virginia,Summers County,13210,5969,7241,1.2,91.8,4.9,0.3,0.0,0.0,35218,20142,19.0,11.1
West Virginia,Taylor County,16977,8645,8332,0.4,96.1,1.3,0.0,1.2,0.0,45916,23683,15.7,8.9
West Virginia,Tucker County,7035,3534,3501,0.7,97.6,0.2,0.0,0.5,0.0,43294,22385,15.3,7.4
West Virginia,Tyler County,8949,4454,4495,0.3,98.0,0.2,0.2,0.6,0.0,40902,24599,16.4,8.2
West Virginia,Upshur County,24604,12252,12352,1.2,96.3,1.3,0.2,0.2,0.1,39434,21279,21.2,8.1
West Virginia,Wayne County,41063,19968,21095,0.6,97.5,0.3,0.1,0.2,0.0,38905,20582,20.8,8.8
West Virginia,Webster County,8637,4286,4351,0.0,99.6,0.0,0.1,0.0,0.1,33390,20314,26.7,10.6
West Virginia,Wetzel County,15793,7700,8093,0.5,97.5,0.6,0.0,0.2,0.0,40694,22088,23.2,6.7
West Virginia,Wirt County,5800,2944,2856,0.9,97.2,0.9,0.3,0.0,0.0,38936,19747,21.2,7.8
West Virginia,Wood County,86016,41458,44558,1.1,95.3,1.2,0.1,0.5,0.0,45537,26717,16.9,6.0
West Virginia,Wyoming County,22130,10894,11236,0.3,97.4,0.9,0.0,0.3,0.0,37644,20474,22.2,11.7
Wisconsin,Adams County,20111,10770,9341,3.8,90.7,2.7,0.6,0.5,0.0,44003,24874,13.0,8.1
Wisconsin,Ashland County,15779,7954,7825,2.6,82.7,0.4,10.6,0.4,0.0,41505,22983,14.6,7.2
Wisconsin,Barron County,45358,22759,22599,2.4,93.8,1.2,0.8,0.7,0.0,49257,26935,11.5,3.6
Wisconsin,Bayfield County,15004,7642,7362,1.7,85.0,0.6,10.0,0.5,0.0,50110,28272,11.0,5.5
Wisconsin,Brown County,258004,128020,129984,8.3,81.6,2.2,2.2,3.1,0.0,56775,29874,11.3,4.4
Wisconsin,Buffalo County,13243,6740,6503,2.2,95.9,0.5,0.3,0.0,0.0,54753,28286,10.7,3.5
Wisconsin,Burnett County,15239,7798,7441,1.7,90.6,0.5,4.1,0.3,0.0,45891,26308,14.6,5.1
Wisconsin,Calumet County,49737,24812,24925,4.1,91.4,0.8,0.6,2.2,0.0,70662,32713,5.9,2.0
Wisconsin,Chippewa County,63445,33015,30430,1.7,93.9,1.3,0.2,1.3,0.0,55240,27020,10.7,3.7
Wisconsin,Clark County,34513,17507,17006,4.4,93.5,0.4,0.2,0.4,0.0,49131,23437,13.2,3.3
Wisconsin,Columbia County,56790,29007,27783,3.1,93.1,1.3,0.4,0.6,0.0,63293,31290,8.3,3.8
Wisconsin,Crawford County,16313,8469,7844,1.3,94.9,1.7,0.4,0.5,0.0,47331,24391,13.0,4.1
Wisconsin,Dane County,522837,259686,263151,6.3,80.2,5.0,0.2,5.6,0.0,67631,37193,12.4,3.8
Wisconsin,Dodge County,87833,46032,41801,4.6,90.3,2.4,0.6,0.5,0.0,56038,27000,8.8,4.8
Wisconsin,Door County,27443,13602,13841,2.9,94.3,0.5,0.5,0.5,0.0,56494,34253,8.4,4.6
Wisconsin,Douglas County,43503,21734,21769,1.5,91.9,1.2,1.7,1.0,0.0,50730,27844,14.2,5.6
Wisconsin,Dunn County,44260,22296,21964,1.8,93.1,0.5,0.2,2.5,0.0,54605,26354,12.8,4.7
Wisconsin,Eau Claire County,102388,50371,52017,2.3,90.6,0.8,0.4,3.5,0.4,52178,27780,14.5,4.0
Wisconsin,Florence County,4354,2260,2094,0.9,98.5,0.3,0.0,0.0,0.0,47827,28211,8.4,6.4
Wisconsin,Fond du Lac County,102082,49962,52120,5.0,90.3,1.2,0.5,1.4,0.0,57798,29431,8.5,4.0
Wisconsin,Forest County,9035,4574,4461,2.2,79.7,0.9,14.3,0.4,0.1,43356,23936,17.5,8.3
Wisconsin,Grant County,51742,26915,24827,1.5,95.3,1.3,0.2,0.8,0.0,50522,23753,15.3,3.5
Wisconsin,Green County,36869,18265,18604,3.0,94.5,0.4,0.1,0.7,0.0,60609,30208,8.9,2.6
Wisconsin,Green Lake County,18745,9405,9340,4.6,92.9,0.6,0.3,0.3,0.0,50276,26372,11.4,3.4
Wisconsin,Iowa County,23576,11870,11706,1.7,95.6,0.7,0.3,0.6,0.1,60017,31717,9.0,3.5
Wisconsin,Iron County,5748,2923,2825,1.2,95.9,0.6,0.8,0.2,0.0,39855,26689,15.2,7.8
Wisconsin,Jackson County,20531,10952,9579,3.2,86.4,2.2,5.8,0.4,0.0,51108,24740,13.0,4.7
Wisconsin,Jefferson County,84586,42282,42304,7.0,89.9,0.8,0.1,0.7,0.0,59215,28819,9.8,4.3
Wisconsin,Juneau County,26427,14008,12419,3.0,91.9,2.3,1.4,0.5,0.0,48817,24376,14.3,4.3
Wisconsin,Kenosha County,167886,83033,84853,12.7,76.3,7.2,0.3,1.3,0.0,57269,28996,14.5,7.8
Wisconsin,Kewaunee County,20378,10331,10047,2.7,95.0,0.5,0.3,0.4,0.0,60320,28767,9.2,3.5
Wisconsin,La Crosse County,117582,57373,60209,1.8,90.3,1.3,0.3,4.4,0.0,54127,29495,14.4,4.6
Wisconsin,Lafayette County,16755,8485,8270,3.6,94.6,0.4,0.4,0.3,0.0,55859,27023,10.4,2.7
Wisconsin,Langlade County,19190,9709,9481,1.9,94.5,1.0,0.8,0.3,0.0,44122,25142,14.8,6.7
Wisconsin,Lincoln County,27994,14053,13941,1.4,95.7,0.5,0.3,0.4,0.0,54203,28603,9.2,4.0
Wisconsin,Manitowoc County,79680,39612,40068,3.7,91.2,0.7,0.4,2.6,0.0,51053,27777,10.2,3.7
Wisconsin,Marathon County,135293,68001,67292,2.7,89.1,0.7,0.3,5.7,0.0,56509,30151,10.3,3.8
Wisconsin,Marinette County,40712,20459,20253,1.5,95.6,0.6,0.4,0.6,0.0,44958,25778,13.2,5.7
Wisconsin,Marquette County,15164,7699,7465,3.2,93.6,0.6,0.5,0.4,0.0,49052,26050,11.8,5.5
Wisconsin,Menominee County,4506,2258,2248,6.0,8.8,0.5,82.2,0.4,0.0,38080,17197,35.8,8.1
Wisconsin,Milwaukee County,956586,462784,493802,14.6,52.2,26.1,0.5,4.1,0.0,46784,26933,20.5,7.1
Wisconsin,Monroe County,45303,22893,22410,4.2,91.2,1.5,0.9,0.8,0.0,56479,26724,12.6,4.7
Wisconsin,Oconto County,37465,19145,18320,1.7,95.3,0.4,0.8,0.4,0.0,55762,28437,9.1,4.5
Wisconsin,Oneida County,35352,17790,17562,1.4,95.1,0.7,1.1,0.5,0.0,52945,30550,9.0,3.9
Wisconsin,Outagamie County,183288,91418,91870,4.2,88.1,1.2,1.6,3.4,0.0,61523,30858,8.6,3.1
Wisconsin,Ozaukee County,87817,43131,44686,2.8,92.1,1.4,0.3,2.0,0.0,80526,45820,5.9,3.0
Wisconsin,Pepin County,7282,3701,3581,1.7,96.6,0.4,0.2,0.3,0.0,51470,27901,13.1,3.4
Wisconsin,Pierce County,41226,20501,20725,1.9,94.6,0.6,0.2,1.2,0.0,66772,31109,10.7,2.7
Wisconsin,Polk County,43328,21809,21519,1.9,95.3,0.3,1.0,0.4,0.0,53551,27993,9.9,4.8
Wisconsin,Portage County,70371,35333,35038,3.0,91.7,0.7,0.4,2.6,0.0,54620,28363,13.1,4.6
Wisconsin,Price County,13566,6898,6668,1.6,94.6,0.7,0.8,0.6,0.8,45680,27161,11.9,2.9
Wisconsin,Racine County,195101,96480,98621,12.7,72.7,10.7,0.3,1.2,0.0,58334,29582,11.9,5.8
Wisconsin,Richland County,17626,8897,8729,2.2,95.2,0.7,0.3,0.5,0.0,48234,24941,13.6,3.5
Wisconsin,Rock County,161226,79293,81933,8.4,83.3,4.4,0.1,1.2,0.0,53410,26954,14.3,6.4
Wisconsin,Rusk County,14211,7160,7051,1.8,95.2,1.0,0.3,0.1,0.0,41930,23574,15.2,4.1
Wisconsin,St. Croix County,87142,43468,43674,2.3,94.2,0.9,0.4,1.0,0.0,77768,36561,4.8,3.3
Wisconsin,Sauk County,63340,31555,31785,4.8,91.3,0.7,1.1,0.7,0.0,54447,28331,11.3,3.6
Wisconsin,Sawyer County,16384,8315,8069,2.5,76.9,0.7,17.2,0.5,0.0,43565,29712,17.7,6.2
Wisconsin,Shawano County,41136,20632,20504,2.6,87.1,0.3,7.3,0.4,0.0,51751,26627,11.5,3.9
Wisconsin,Sheboygan County,115094,57875,57219,6.2,85.1,1.6,0.2,5.4,0.0,56114,28849,8.2,4.4
Wisconsin,Taylor County,20344,10402,9942,1.8,96.4,0.5,0.2,0.2,0.0,49821,26290,10.9,3.8
Wisconsin,Trempealeau County,29510,14902,14608,7.6,90.4,0.5,0.3,0.5,0.0,54009,26654,9.0,3.3
Wisconsin,Vernon County,30378,15240,15138,1.6,96.3,0.4,0.3,0.5,0.0,49996,25314,16.6,2.9
Wisconsin,Vilas County,21465,10734,10731,2.2,85.0,0.1,8.9,0.6,0.1,42720,29058,15.3,7.9
Wisconsin,Walworth County,102917,51330,51587,11.1,85.5,1.0,0.2,1.0,0.1,58401,29192,12.4,5.6
Wisconsin,Washburn County,15638,7716,7922,1.7,94.6,0.5,1.2,0.5,0.0,46592,28232,13.0,5.1
Wisconsin,Washington County,133967,66558,67409,3.1,93.3,1.1,0.2,1.2,0.0,73021,36177,5.5,3.4
Wisconsin,Waukesha County,396731,194879,201852,4.6,89.2,1.5,0.2,3.2,0.0,81140,42094,5.0,3.3
Wisconsin,Waupaca County,51651,26305,25346,3.0,94.6,0.4,0.5,0.4,0.0,54071,29423,11.0,3.8
Wisconsin,Waushara County,24170,12679,11491,6.4,89.6,1.6,0.4,0.4,0.0,48412,25838,11.1,5.0
Wisconsin,Winnebago County,169540,85384,84156,3.9,89.3,2.1,0.6,2.6,0.0,55128,29763,12.2,3.6
Wisconsin,Wood County,73427,36265,37162,2.8,92.7,0.7,0.6,2.0,0.0,51603,29039,11.1,4.8
Wyoming,Albany County,37944,19883,18061,9.3,82.9,1.3,0.7,2.9,0.0,45816,26034,23.0,4.8
Wyoming,Big Horn County,11920,6015,5905,8.8,88.2,0.6,0.9,0.4,0.1,51716,23724,13.0,4.7
Wyoming,Campbell County,48116,25001,23115,8.4,87.7,0.3,0.8,0.5,0.0,80178,33200,9.4,4.6
Wyoming,Carbon County,15689,8456,7233,17.9,77.7,1.2,1.5,0.7,0.1,57644,27797,13.3,3.4
Wyoming,Converse County,14166,7279,6887,7.8,91.3,0.0,0.1,0.0,0.0,62776,31948,8.0,5.8
Wyoming,Crook County,7347,3760,3587,2.3,94.5,0.2,1.4,0.3,0.0,66944,34186,5.1,3.6
Wyoming,Fremont County,40354,20206,20148,6.8,70.1,0.5,19.6,0.1,0.1,55013,27220,13.7,6.0
Wyoming,Goshen County,13479,6967,6512,10.6,86.2,0.1,0.9,0.4,0.0,48422,27253,13.2,6.5
Wyoming,Hot Springs County,4741,2404,2337,1.9,94.5,0.0,2.3,0.0,0.0,48403,30939,12.5,4.1
Wyoming,Johnson County,8562,4548,4014,2.1,91.7,1.4,2.7,0.0,0.0,52415,32732,9.9,4.3
Wyoming,Laramie County,97031,49218,47813,14.3,79.1,2.6,0.8,1.1,0.1,62879,31554,10.4,5.3
Wyoming,Lincoln County,18791,9630,9161,4.5,92.5,0.3,0.3,0.3,0.0,63756,29516,9.3,6.0
Wyoming,Natrona County,81023,41061,39962,8.2,87.0,1.2,0.6,0.8,0.0,59400,31900,9.9,5.1
Wyoming,Niobrara County,2479,1098,1381,4.3,89.0,0.1,4.1,0.7,0.0,36793,23370,14.9,0.0
Wyoming,Park County,29276,14360,14916,5.7,90.7,0.5,0.5,0.5,0.0,60828,32557,7.0,3.3
Wyoming,Platte County,8703,4535,4168,7.8,89.2,0.0,0.0,0.5,0.0,47380,31242,10.5,2.5
Wyoming,Sheridan County,29964,14816,15148,4.2,91.6,0.9,1.0,0.7,0.0,56455,31643,6.8,3.1
Wyoming,Sublette County,10037,5447,4590,7.3,89.2,0.0,0.1,0.1,0.0,84911,32175,7.4,4.2
Wyoming,Sweetwater County,44527,22981,21546,16.0,79.6,0.8,0.6,0.6,0.5,71083,31700,12.0,5.2
Wyoming,Teton County,22923,12169,10754,15.0,81.5,0.5,0.3,2.2,0.0,80049,49200,6.8,1.3
Wyoming,Uinta County,20758,10593,10165,9.1,87.7,0.1,0.9,0.1,0.0,54672,27115,14.9,6.4
Wyoming,Washakie County,8253,4118,4135,14.2,82.2,0.3,0.4,0.1,0.0,51362,27345,12.8,6.1
Wyoming,Weston County,7117,3756,3361,1.4,91.6,0.5,0.1,4.3,0.0,59605,30955,14.4,2.2
Puerto Rico,Adjuntas Municipio,18525,9297,9228,99.6,0.3,0.0,0.0,0.0,0.0,11680,7117,64.1,40.9
Puerto Rico,Aguada Municipio,39470,19308,20162,93.7,4.1,0.1,0.0,0.0,0.0,16199,9001,52.2,17.6
Puerto Rico,Aguadilla Municipio,55722,27122,28600,97.3,1.0,0.3,0.0,0.3,0.0,16821,10872,51.6,22.6
Puerto Rico,Aguas Buenas Municipio,26855,13057,13798,99.4,0.6,0.0,0.0,0.0,0.0,16733,10615,48.3,20.7
Puerto Rico,Aibonito Municipio,24008,11552,12456,99.5,0.3,0.0,0.0,0.1,0.0,18387,10224,49.2,6.4
Puerto Rico,Añasco Municipio,27892,13499,14393,97.3,2.0,0.1,0.0,0.0,0.0,18765,9344,45.4,14.3
Puerto Rico,Arecibo Municipio,89550,43000,46550,99.5,0.4,0.0,0.0,0.0,0.0,17289,9954,48.6,17.4
Puerto Rico,Arroyo Municipio,18504,8593,9911,99.8,0.2,0.0,0.0,0.0,0.0,15689,7639,56.7,15.7
Puerto Rico,Barceloneta Municipio,24583,11693,12890,99.8,0.1,0.0,0.0,0.0,0.0,17113,8762,48.6,18.9
Puerto Rico,Barranquitas Municipio,29237,14398,14839,100.0,0.0,0.0,0.0,0.0,0.0,15694,7716,60.7,11.7
Puerto Rico,Bayamón Municipio,188614,89275,99339,99.1,0.6,0.1,0.0,0.1,0.0,25528,14138,34.7,14.5
Puerto Rico,Cabo Rojo Municipio,49726,23597,26129,99.8,0.2,0.0,0.0,0.0,0.0,16461,9523,52.5,12.8
Puerto Rico,Caguas Municipio,134269,62604,71665,99.0,0.8,0.1,0.0,0.0,0.0,24229,13904,37.7,15.4
